"time","c","der(c)","B","M","cycles","tau_h"
97800,7065.169592137702,0.00859940835209989,1.05,5.25478,4.710113061425135,13.16756943522715
98400,7070.296626139053,0.008491250493620992,1.05,5.25478,4.713531084092702,13.16756943522715
99000,7075.359188412934,0.008384452704916112,1.05,5.25478,4.716906125608623,13.16756943522715
99600,7080.358094085321,0.008278997790413705,1.05,5.25478,4.720238729390214,13.16756943522715
100200,7085.294129274662,0.008174869166473435,1.05,5.25478,4.723529419516441,13.16756943522715
100800,7090.16802727824,0.008072051363749161,1.05,5.25478,4.726778684852159,13.16756943522715
101400,7094.980621410303,0.007970526802976819,1.05,5.25478,4.729987080940202,13.16756943522715
102000,7099.732683408147,0.007870279203895098,1.05,5.25478,4.733155122272098,13.16756943522715
102600,7104.424975619987,0.007771292484310998,1.05,5.25478,4.736283317079991,13.16756943522715
103200,7109.058251164495,0.007673550756734275,1.05,5.25478,4.739372167442997,13.16756943522715
103800,7113.633254090341,0.007577038325011781,1.05,5.25478,4.742422169393561,13.16756943522715
104400,7118.150719535732,0.007481739680962019,1.05,5.25478,4.745433813023821,13.16756943522715
105000,7122.611373887949,0.007387639501009362,1.05,5.25478,4.748407582591966,13.16756943522715
105600,7127.015934942892,0.007294722642818724,1.05,5.25478,4.751343956628594,13.16756943522715
106200,7131.365112064612,0.007202974141929772,1.05,5.25478,4.754243408043075,13.16756943522715
106800,7135.65960634485,0.007112379208391576,1.05,5.25478,4.7571064042299,13.16756943522715
107400,7139.900030334486,0.00702292492007582,1.05,5.25478,4.759933353556324,13.16756943522715
108000,7144.087114954401,0.006934595857767927,1.05,5.25478,4.762724743302934,13.16756943522715
108600,7148.221535135916,0.006847377783386764,1.05,5.25478,4.765481023423944,13.16756943522715
109200,7152.303954304702,0.006761256701569728,1.05,5.25478,4.768202636203134,13.16756943522715
109800,7156.335027851872,0.006676218786448044,1.05,5.25478,4.770890018567915,13.16756943522715
110400,7160.315403271588,0.006592250378743883,1.05,5.25478,4.773543602181059,13.16756943522715
111000,7164.245720298657,0.006509337982867637,1.05,5.25478,4.776163813532438,13.16756943522715
111600,7168.12661104612,0.006427468264015461,1.05,5.25478,4.778751074030747,13.16756943522715
112200,7171.958700142872,0.006346628045266024,1.05,5.25478,4.781305800095248,13.16756943522715
112800,7175.74260487124,0.006266804304678281,1.05,5.25478,4.783828403247493,13.16756943522715
113400,7179.47893530459,0.006187984172388496,1.05,5.25478,4.78631929020306,13.16756943522715
114000,7183.168244548582,0.006110155980300933,1.05,5.25478,4.788778829699055,13.16756943522715
114600,7186.811130368967,0.006033307118188404,1.05,5.25478,4.791207420245978,13.16756943522715
115200,7190.408197540924,0.005957424827955674,1.05,5.25478,4.793605465027283,13.16756943522715
115800,7193.960023085573,0.005882496936995977,1.05,5.25478,4.795973348723716,13.16756943522715
116400,7197.467176988436,0.00580851142112273,1.05,5.25478,4.798311451325624,13.16756943522715
117000,7200.930222316656,0.005735456402096752,1.05,5.25478,4.800620148211104,13.16756943522715
117600,7204.349715336199,0.005663320145153685,1.05,5.25478,4.802899810224132,13.16756943522715
118200,7207.726205629064,0.005592091056531517,1.05,5.25478,4.805150803752709,13.16756943522715
118800,7211.060236210483,0.005521757680998125,1.05,5.25478,4.807373490806989,13.16756943522715
119400,7214.352343646137,0.005452308699378536,1.05,5.25478,4.809568229097425,13.16756943522715
120000,7217.603058169359,0.005383732926082448,1.05,5.25478,4.811735372112906,13.16756943522715
120600,7220.812882678495,0.00531601975216754,1.05,5.25478,4.813875255118996,13.16756943522715
121200,7223.98230781325,0.005249158827294795,1.05,5.25478,4.815988205208834,13.16756943522715
121800,7227.111869749396,0.005183138840514639,1.05,5.25478,4.81807457983293,13.16756943522715
122400,7230.202070341736,0.005117949204898869,1.05,5.25478,4.820134713561157,13.16756943522715
123000,7233.253405304653,0.005053579463055157,1.05,5.25478,4.822168936869769,13.16756943522715
123600,7236.26636431351,0.004990019284987902,1.05,5.25478,4.824177576209006,13.16756943522715
124200,7239.241431106078,0.004927258465958603,1.05,5.25478,4.826160954070719,13.16756943522715
124800,7242.179083583935,0.004865286924346747,1.05,5.25478,4.828119389055956,13.16756943522715
125400,7245.079793913887,0.004804094699510206,1.05,5.25478,4.830053195942591,13.16756943522715
126000,7247.944028629372,0.004743671949646214,1.05,5.25478,4.831962685752915,13.16756943522715
126600,7250.77224873189,0.004684008949651543,1.05,5.25478,4.83384816582126,13.16756943522715
127200,7253.564905528462,0.004625096178933763,1.05,5.25478,4.835709937018975,13.16756943522715
127800,7256.32240613404,0.004566925049158744,1.05,5.25478,4.837548270756026,13.16756943522715
128400,7259.045224177868,0.004509485568833352,1.05,5.25478,4.839363482785246,13.16756943522715
129000,7261.733796195937,0.00445276852896899,1.05,5.25478,4.841155864130624,13.16756943522715
129600,7264.388553381757,0.004396764833279794,1.05,5.25478,4.842925702254505,13.16756943522715
130200,7267.009921674905,0.004341465496314868,1.05,5.25478,4.844673281116603,13.16756943522715
130800,7269.598321849558,0.004286861641590476,1.05,5.25478,4.846398881233038,13.16756943522715
131400,7272.154169603031,0.004232944499722289,1.05,5.25478,4.848102779735354,13.16756943522715
132000,7274.677875644324,0.004179705406557605,1.05,5.25478,4.849785250429549,13.16756943522715
132600,7277.169845782645,0.004127135801307632,1.05,5.25478,4.851446563855097,13.16756943522715
133200,7279.630481015965,0.004075227224679602,1.05,5.25478,4.853086987343977,13.16756943522715
133800,7282.060177619544,0.004023971317009128,1.05,5.25478,4.854706785079697,13.16756943522715
134400,7284.459292966046,0.003973360539305486,1.05,5.25478,4.856306195310697,13.16756943522715
135000,7286.828226454507,0.003923386466006305,1.05,5.25478,4.857885484303004,13.16756943522715
135600,7289.167364330904,0.003874040949020982,1.05,5.25478,4.859444909553936,13.16756943522715
136200,7291.477081758651,0.003825316074052189,1.05,5.25478,4.860984721172434,13.16756943522715
136800,7293.757749337405,0.003777204023077848,1.05,5.25478,4.862505166224937,13.16756943522715
137400,7296.009733180425,0.003729697072719028,1.05,5.25478,4.864006488786949,13.16756943522715
138000,7298.233394991938,0.003682787592608074,1.05,5.25478,4.865488929994625,13.16756943522715
138600,7300.429092144501,0.003636468043756468,1.05,5.25478,4.866952728096334,13.16756943522715
139200,7302.597177756353,0.003590730976923078,1.05,5.25478,4.868398118504235,13.16756943522715
139800,7304.738000768781,0.003545569030982096,1.05,5.25478,4.869825333845854,13.16756943522715
140400,7306.851906023484,0.003500974931290984,1.05,5.25478,4.871234604015656,13.16756943522715
141000,7308.939214694743,0.003456941902485578,1.05,5.25478,4.872626143129828,13.16756943522715
141600,7311.000255268821,0.003413463014951048,1.05,5.25478,4.874000170179214,13.16756943522715
142200,7313.035372576242,0.003370530994280616,1.05,5.25478,4.875356915050828,13.16756943522715
142800,7315.044893033269,0.003328138954527367,1.05,5.25478,4.876696595355512,13.16756943522715
143400,7317.029139083849,0.003286280093542737,1.05,5.25478,4.878019426055899,13.16756943522715
144000,7318.988429266656,0.003244947691562338,1.05,5.25478,4.879325619511103,13.16756943522715
144600,7320.923078282091,0.003204135109792333,1.05,5.25478,4.880615385521394,13.16756943522715
145200,7322.833397059322,0.003163835788995366,1.05,5.25478,4.881888931372881,13.16756943522715
145800,7324.719692823291,0.003124043248076978,1.05,5.25478,4.883146461882194,13.16756943522715
146400,7326.582269161742,0.003084751082671537,1.05,5.25478,4.884388179441162,13.16756943522715
147000,7328.421426092244,0.003045952963728469,1.05,5.25478,4.885614284061496,13.16756943522715
147600,7330.237452362984,0.003007642799931418,1.05,5.25478,4.88682496824199,13.16756943522715
148200,7332.030617683763,0.002969814901590398,1.05,5.25478,4.888020411789175,13.16756943522715
148800,7333.801229088259,0.002932462791645721,1.05,5.25478,4.889200819392173,13.16756943522715
149400,7335.549570545956,0.002895580479590717,1.05,5.25478,4.890366380363971,13.16756943522715
150000,7337.275922562071,0.002859162047999562,1.05,5.25478,4.891517281708047,13.16756943522715
150600,7338.980562235343,0.002823201651308082,1.05,5.25478,4.892653708156896,13.16756943522715
151200,7340.663763315811,0.002787693514594976,1.05,5.25478,4.89377584221054,13.16756943522715
151800,7342.325796262602,0.002752631932362638,1.05,5.25478,4.894883864175068,13.16756943522715
